subj_idx,rt,response,type,pre_Ne,pre_Pe
46,0.486,1,correct,4.821351259,-10.14110574
46,0.486,1,correct,0.092886017,1.348780102
46,0.474,1,correct,1.777422684,3.896759256
46,0.476,1,correct,2.885708429,8.436220838
46,0.412,1,correct,1.992019705,-8.546856713
46,0.6,1,correct,-2.076262146,-7.211086672
46,0.466,1,correct,2.53258398,7.34786314
46,0.396,1,correct,-3.834704206,-3.872231042
46,0.472,1,correct,0.431356376,3.782369199
46,0.428,1,correct,-0.114308971,-2.081892061
46,0.522,1,correct,1.556983466,-4.160714025
46,0.446,1,correct,5.810501198,12.26818062
46,0.446,1,correct,3.750164669,-1.400695875
46,0.508,1,correct,6.527375822,4.357062417
46,0.486,1,correct,0.100102513,-13.14406203
46,0.476,1,correct,0.50061376,-8.465433778
46,0.488,1,correct,4.163633174,8.79070807
46,0.432,1,correct,1.675891235,-7.760440698
46,0.474,1,correct,0.024968009,0.110586892
46,0.642,0,correct,0.934803922,7.328277688
46,0.564,1,error,12.22536255,1.045292756
46,0.508,1,correct,1.380900766,-6.520672595
46,0.502,1,error,25.98368119,-5.886867216
46,0.498,1,correct,0.506914267,7.28172716
46,0.418,1,correct,-3.484846092,-13.246212
46,0.544,1,correct,-1.488585247,-11.36383064
46,0.606,1,correct,1.941071511,-7.856135751
46,0.516,1,correct,6.715277473,7.672237761
46,0.518,1,correct,7.765272111,0.219780348
46,0.464,1,correct,2.298468615,0.380649832
46,0.53,1,correct,0.227479367,6.63842655
46,0.468,1,correct,5.631213501,-2.714523878
46,0.47,0,correct,0.131563866,1.355244938
46,0.42,1,error,-11.1261657,20.19926926
46,0.446,1,correct,5.953200405,-1.298818979
46,0.438,1,correct,-0.133012482,-7.278727366
46,0.528,1,correct,3.044485157,-0.177703646
46,0.392,1,correct,2.68391854,-5.909239893
47,0.3,1,correct,-2.168157858,0.562512906
47,0.29,1,correct,-0.159660913,4.867844085
47,0.418,1,correct,-4.180377643,-12.5655318
47,0.382,1,correct,4.378680592,-7.230390126
47,0.32,1,correct,2.134909466,9.958647409
47,0.348,1,correct,1.212298204,-8.995044209
47,0.286,0,correct,-0.234439838,2.88807465
47,0.322,1,error,7.269127677,1.783081812
47,0.35,1,error,-5.375721191,1.974439968
47,0.362,1,correct,6.044824055,-9.218807484
47,0.284,1,correct,-0.641161047,3.630126666
47,0.302,0,correct,6.807965883,-11.40659039
47,0.316,1,error,-12.84169929,3.870169733
47,0.368,1,error,-14.42794894,6.697769552
47,0.378,0,correct,0.770210583,2.883509926
47,0.344,1,error,6.974178945,-9.121977492
47,0.368,1,error,29.79728996,-16.85319245
47,0.26,0,correct,5.987865585,-0.5909133
47,0.432,1,error,-9.706478994,7.562834258
47,0.43,0,correct,0.892456257,-6.195477995
47,0.35,1,error,-11.75091007,6.044125192
47,0.334,1,error,-16.9991345,7.999036418
47,0.488,1,error,-26.3560315,4.326408542
47,0.382,1,correct,7.179181254,0.237435813
47,0.438,1,correct,3.39381664,-3.897304164
47,0.44,1,correct,2.433079897,-4.687686736
47,0.306,0,correct,-1.339581506,-9.322650689
47,0.534,1,error,9.689235811,-4.048559664
47,0.446,1,correct,4.189327555,-5.079233609
47,0.404,1,correct,3.862179475,8.885340361
47,0.332,0,error,-5.832595163,1.295418345
47,0.34,1,correct,3.222027054,-2.689971468
47,0.362,1,correct,0.888401548,5.371224911
47,0.366,1,correct,1.560703613,-5.146908056
47,0.362,1,correct,4.270893633,8.711676566
47,0.418,1,correct,-0.244610122,4.006792946
47,0.42,1,correct,3.018337982,2.774402221
47,0.358,1,correct,0.507683944,-0.138321578
47,0.308,1,correct,0.203640686,15.67230919
47,0.274,1,correct,-6.494360585,5.84927218
47,0.266,0,correct,2.165142432,-12.7227086
47,0.354,0,error,-21.78150465,12.48989714
47,0.414,1,correct,1.383743449,-5.411770446
47,0.358,1,correct,-3.560396327,-12.91922404
47,0.342,0,correct,5.330457256,-5.225992877
47,0.316,0,correct,4.063907875,-4.38051981
47,0.412,1,error,-19.187125,9.854945366
47,0.316,1,correct,2.273777619,9.818859185
47,0.38,1,correct,-1.129917034,5.520908389
47,0.292,0,correct,2.759710626,2.920138311
47,0.41,1,error,9.338172868,-0.013191444
47,0.36,0,correct,0.81046727,2.384656825
47,0.438,1,error,3.912980455,-7.755534792
47,0.368,1,error,17.66150568,-9.367980911
47,0.278,1,correct,5.832111494,10.3186585
47,0.28,0,correct,-1.644489051,-11.41435902
47,0.356,1,error,14.40758076,-8.359420672
47,0.432,1,error,19.22846149,-3.684411266
47,0.318,0,correct,4.537346291,5.786872659
47,0.412,1,error,-13.95914788,3.084503981
47,0.336,1,error,-16.32515501,-2.120173362
47,0.31,0,correct,0.58442306,-9.184011915
47,0.378,1,error,17.45892858,-9.249961603
47,0.426,1,error,-17.67281819,6.249856576
47,0.454,1,error,-12.96069776,-2.394732715
47,0.302,1,error,7.455197506,-9.829482068
47,0.317,1,correct,2.700980277,-2.782060738
47,0.468,1,correct,-0.363621119,2.507064048
47,0.332,1,correct,0.964897958,-4.861341513
47,0.458,1,correct,4.489760102,3.399548175
47,0.446,1,correct,1.51217084,0.699743812
47,0.356,0,correct,1.696607709,5.446182736
47,0.31,1,error,11.96033088,-5.121575562
47,0.284,0,error,-9.257404634,-1.230923304
47,0.462,1,correct,4.281347636,11.72523782
47,0.44,1,correct,-4.033066342,1.083599791
47,0.298,0,correct,1.379401823,7.874048109
47,0.474,1,error,-10.75376763,-5.165788372
47,0.294,1,correct,1.393094999,2.209190188
47,0.278,1,correct,0.303507589,-7.53232973
47,0.248,1,correct,2.811778316,-8.457383415
47,0.39,1,correct,2.33757107,-7.773776347
47,0.516,0,correct,0.250860989,3.169271513
47,0.476,1,error,3.945780598,6.632817266
47,0.434,1,error,-10.10358397,6.054766473
47,0.572,1,error,15.14816714,-7.847653293
47,0.38,1,error,-5.914474228,5.739318162
47,0.466,1,correct,1.53386048,10.11233393
47,0.344,0,correct,5.364983986,9.118723654
47,0.296,1,error,-9.674915071,4.08011278
47,0.4,1,correct,-3.307575799,-5.049613689
47,0.376,1,correct,3.945701422,11.15960425
47,0.626,1,correct,3.597746505,-1.795379273
47,0.348,1,correct,1.571358152,-5.663515317
47,0.572,1,correct,-1.437700223,-7.704994452
47,0.39,0,correct,5.750332093,4.936600109
47,0.61,1,error,-21.71296881,1.238407461
47,0.436,1,correct,3.171379221,-10.96066804
47,0.39,0,correct,3.875732125,4.106604198
47,0.49,1,error,-9.532208177,3.312642371
47,0.452,0,correct,3.762593346,-4.031961205
47,0.416,1,error,-18.42491149,15.9950449
47,0.598,1,error,-8.051888534,-6.070988754
47,0.42,1,correct,0.282636847,4.695032841
47,0.502,0,correct,0.551987529,-10.83369598
47,0.44,0,error,-11.71369523,5.424016146
47,0.462,0,correct,1.423577286,-0.924524691
47,0.384,1,error,20.0389875,-6.268738695
47,0.48,1,correct,-0.203147652,-11.63859399
47,0.344,1,correct,7.436871727,1.150221242
47,0.404,1,correct,0.812646283,-7.582583226
47,0.474,0,correct,-2.621481022,4.739703752
47,0.452,1,error,-3.523823593,1.472843975
47,0.346,1,error,-10.54771996,7.282905309
47,0.364,0,error,-0.382225496,2.28652474
47,0.302,0,error,-16.89095523,3.440723589
47,0.332,0,error,-13.56140915,2.4222206
47,0.268,0,correct,7.388518021,9.615123426
47,0.316,1,error,-7.839123676,10.14802338
47,0.404,1,correct,2.206042393,5.241617759
47,0.354,1,correct,5.533198478,6.197631929
47,0.388,0,correct,-0.133628919,2.360631959
47,0.404,1,error,-9.374447234,2.724558434
47,0.298,1,correct,5.029135526,-2.766430341
47,0.272,1,correct,-1.884482913,-9.20809269
47,0.344,1,correct,3.206132838,-6.966943535
47,0.228,0,correct,2.961798163,5.814902981
47,0.336,1,error,-0.480071658,2.733866766
47,0.384,1,error,-3.832717023,0.340588679
47,0.392,1,correct,2.805010569,3.450580197
47,0.398,0,correct,1.568328119,-8.39285473
47,0.462,1,error,-2.134713269,1.575993948
47,0.368,1,correct,3.734738034,-9.514716777
47,0.43,1,correct,-0.824017786,-0.224427776
47,0.384,1,error,30.43006469,-6.72034042
47,0.378,0,correct,6.965933827,0.212233431
47,0.336,1,error,19.03983051,-10.34401398
47,0.568,0,error,-5.353224604,3.708379688
47,0.452,0,error,-7.810157431,1.948235797
47,0.44,0,correct,4.972674736,10.90297645
47,0.304,0,error,-11.37704139,7.885797233
48,0.616,1,error,-16.50409103,2.009681477
48,0.422,1,correct,0.445062121,-6.545862274
48,0.446,1,correct,2.064832847,-3.577075746
48,0.508,1,correct,7.945995148,-1.064884222
48,0.358,1,correct,5.87427739,-3.993822931
48,0.47,1,correct,4.461609725,4.338806264
48,0.406,0,correct,-2.107397275,-5.899395758
48,0.416,1,error,-18.03520016,-3.520345216
48,0.386,1,correct,3.272845371,3.422236132
48,0.366,1,correct,1.776852705,-0.573705907
48,0.464,1,correct,1.133359754,-2.46807459
48,0.506,1,correct,11.65406037,-5.918994754
48,0.58,1,correct,0.723904514,-0.166324237
48,0.484,1,correct,1.869453439,9.716245391
48,0.446,1,correct,5.245906741,5.352594728
48,0.35,1,correct,3.379144007,3.694432105
48,0.536,1,correct,0.472075954,-11.49080528
48,0.56,1,correct,-3.607578417,1.364850004
48,0.48,1,correct,-0.524248824,4.096085551
48,0.64,1,correct,7.982147546,-2.798748558
48,0.428,1,correct,1.178696304,8.852501853
48,0.448,1,correct,4.74414149,0.581790454
48,0.436,1,correct,0.653128395,1.556520115
48,0.404,1,correct,1.950030996,-11.30593795
48,0.336,1,correct,0.521450247,0.113765081
48,0.472,1,error,-24.65392546,-2.611167287
48,0.338,1,correct,2.549206987,-11.88602964
48,0.372,1,correct,4.050106569,-9.070125568
48,0.34,1,correct,-0.075360354,2.335829439
48,0.424,1,correct,0.323997322,0.836187808
48,0.404,1,correct,-0.308699388,-8.373191641
48,0.426,1,correct,2.2677465,12.66557174
48,0.368,1,correct,0.188975628,9.209015855
48,0.364,1,correct,-1.735420498,0.369467895
48,0.37,1,correct,-1.379329694,1.124864074
48,0.35,1,correct,3.949870926,-8.536491943
48,0.306,1,correct,-2.422444538,3.170255078
48,0.512,1,correct,1.824829776,-9.305252158
48,0.45,1,correct,1.186677161,-23.76038036
48,0.45,1,correct,-1.542742917,7.326726771
48,0.494,1,correct,-0.803251296,0.408163587
48,0.35,1,correct,-0.507467988,5.5310915
48,0.45,1,correct,-1.427326477,-12.00035291
48,0.462,1,correct,4.945870273,-1.275055995
48,0.476,1,correct,-3.700521862,0.082476771
48,0.492,1,correct,-1.840202804,0.890973481
48,0.4,1,correct,1.206616801,5.034683907
48,0.356,1,correct,5.191760811,5.428008313
48,0.388,0,correct,3.715554094,7.713700313
48,0.492,1,correct,1.205415958,6.204098965
48,0.384,1,correct,5.316034398,13.07354408
48,0.432,1,correct,3.488297645,1.224932057
48,0.364,1,correct,3.426523478,-4.371382985
48,0.42,1,correct,2.629193728,-10.88519837
48,0.376,1,correct,5.401478388,11.4168282
48,0.414,0,correct,6.399649962,-3.038186621
48,0.556,1,error,-27.31220364,5.709201265
48,0.392,1,correct,-1.782101757,10.8798997
48,0.454,1,correct,7.316514105,-2.552237441
48,0.448,1,correct,-0.062992419,-7.608874164
48,0.45,1,correct,4.273493265,-8.251590649
48,0.404,1,correct,5.254587725,-0.663797852
48,0.428,1,correct,-2.112778079,2.83533344
48,0.386,1,correct,5.563897037,-5.284293053
48,0.384,1,correct,-4.645494425,-15.90071697
48,0.404,1,correct,0.65857531,-6.736343686
48,0.598,1,correct,-0.512203644,-12.01952697
48,0.312,0,correct,7.702767347,-3.623319341
48,0.508,1,error,-31.51534825,11.31171261
48,0.402,1,correct,1.017294127,-7.703630944
48,0.478,1,correct,5.990069682,0.064538865
48,0.412,1,correct,0.531612613,2.254141229
48,0.356,1,correct,0.971896224,-4.383453367
48,0.47,1,correct,-6.793300639,-5.878646383
48,0.554,1,correct,-1.438337069,-0.15758866
48,0.392,1,correct,-0.930155578,1.681864322
48,0.36,1,correct,4.83470098,9.815007816
48,0.364,1,correct,-2.689860897,-13.26831829
48,0.43,1,correct,4.142830309,-6.22199172
48,0.36,1,correct,1.405852089,-3.530589484
48,0.408,1,correct,-5.872877265,3.933160742
48,0.346,1,correct,-4.306654486,0.819215302
48,0.496,1,correct,-1.869203058,-5.249723496
48,0.454,1,correct,-2.731799367,4.508293991
48,0.374,1,correct,2.013558985,4.384304273
48,0.372,1,correct,1.841455372,-6.898208418
48,0.522,1,correct,-6.842852353,-4.957821262
48,0.416,0,correct,6.141020719,3.503834017
48,0.388,0,error,-11.62040863,4.230662232
48,0.35,1,correct,4.194091529,3.865370734
48,0.43,1,correct,0.514515342,7.692917152
48,0.488,1,correct,0.657882504,-6.727520036
48,0.368,1,correct,4.665822114,-2.401860756
48,0.432,1,correct,2.405371682,2.322374101
48,0.348,1,correct,4.555417869,-5.95175818
48,0.474,1,correct,-0.492300166,-2.031706726
48,0.482,1,correct,3.44526884,7.594011073
48,0.39,1,correct,-4.671784336,-3.472919085
48,0.41,1,correct,2.42446017,4.689915226
48,0.486,1,correct,5.154002704,-3.462887481
48,0.526,1,correct,-1.780322087,-1.696422662
48,0.36,1,correct,3.156831038,11.26000618
48,0.366,1,correct,-1.166753291,-0.908037762
48,0.384,1,correct,3.40955856,-4.931188426
48,0.362,1,correct,1.690031549,-3.099595418
48,0.342,1,correct,6.196943662,0.794785596
48,0.58,1,correct,0.556986081,-15.54164395
48,0.454,1,correct,-5.800298238,-14.07906657
48,0.436,1,correct,6.260933186,3.394901341
48,0.48,1,error,-4.547833966,0.617749164
48,0.33,1,correct,-12.53346401,10.56814629
48,0.448,1,correct,4.533481278,-5.314974704
48,0.474,1,correct,2.561813332,4.499167513
48,0.528,1,correct,0.07775673,1.165250198
48,0.466,1,correct,-0.541462149,2.754859293
48,0.382,1,correct,7.000578196,-7.395882173
48,0.414,1,correct,2.43637889,8.813531405
48,0.368,1,correct,3.840897995,7.521498711
48,0.468,1,correct,2.822419133,4.543314051
48,0.414,1,correct,6.954607136,9.952886483
48,0.438,1,correct,3.715288,-5.639718663
48,0.41,1,correct,9.179308981,-5.2545614
48,0.354,0,correct,2.15253256,2.700030951
48,0.432,1,error,-15.07239636,4.082322067
48,0.402,0,correct,2.029228138,-7.180654674
48,0.372,1,error,-24.84007986,11.09580525
48,0.508,1,correct,2.958773382,2.330966745
48,0.448,1,correct,-1.365232783,-5.125650869
48,0.412,1,correct,0.917280333,0.469363195
48,0.458,1,correct,-5.49671277,0.876565448
48,0.386,1,correct,-1.912187164,2.779835089
48,0.592,1,correct,4.623725684,4.13877928
48,0.383,1,correct,1.79724871,-17.21476003
48,0.328,1,correct,3.759079309,6.879479645
48,0.458,1,correct,-1.387295055,0.008404348
48,0.474,1,correct,-0.953865445,-3.349064025
48,0.49,1,correct,3.825023826,9.717174698
48,0.37,1,correct,4.084109051,7.037299626
48,0.364,1,correct,4.663778695,1.372007263
48,0.4,1,correct,-1.0512082,-8.714614213
48,0.284,1,correct,2.86640438,3.454436075
48,0.45,1,correct,-3.05955971,-3.186211449
48,0.456,0,correct,3.11807321,4.180204525
48,0.448,1,error,-21.88516058,18.89145865
48,0.484,1,error,-31.67148356,22.95527381
48,0.434,1,correct,6.135853784,3.933112434
48,0.506,1,correct,4.420862463,11.33686043
48,0.464,1,correct,8.369327662,-3.710662445
48,0.318,1,correct,0.316315275,3.044855772
48,0.33,1,correct,1.881299353,-5.313007536
48,0.452,1,correct,5.674411347,6.281480391
48,0.492,1,correct,5.669226463,-5.390905659
48,0.562,1,correct,-1.841640041,-9.061772502
48,0.506,1,error,-11.66528718,16.79101343
5,0.362,1,error,-12.80805282,0.42116169
5,0.294,1,correct,5.039349016,9.931568027
5,0.318,1,correct,3.221628509,5.158329963
5,0.318,1,correct,2.835138264,13.44578084
5,0.306,0,correct,-0.504774589,2.371026187
5,0.388,1,error,-22.58015111,3.918859355
5,0.458,1,correct,0.903690496,-6.853941323
5,0.398,1,correct,-1.59209568,0.142506229
5,0.41,1,correct,1.556270951,-6.593850506
5,0.318,0,correct,9.649623985,8.60558386
5,0.498,1,correct,7.337925091,-2.028877663
5,0.374,1,correct,-2.428717244,-10.40770712
5,0.522,1,correct,8.705996074,8.998383303
5,0.518,1,correct,1.429189866,-5.708313507
5,0.41,1,correct,1.247500582,-10.66013916
5,0.444,1,correct,1.926193434,-3.33644701
5,0.374,1,correct,7.411063712,6.808599633
5,0.412,1,correct,9.618462082,-0.131888559
5,0.376,0,correct,5.982251895,-5.052638587
5,0.328,1,error,-21.94048,4.690221443
5,0.542,1,correct,2.414554592,-1.653597575
5,0.344,0,correct,1.418725418,4.89540906
5,0.426,1,error,-18.26065606,4.867448195
5,0.288,1,correct,2.868242996,-3.062083973
5,0.36,1,correct,6.4487583,7.209014407
5,0.382,1,correct,7.354122532,10.69601307
5,0.378,1,correct,-4.481946255,5.545996216
5,0.352,1,correct,1.302560169,-2.981438852
5,0.282,1,error,15.02702801,-28.90597807
5,0.316,1,correct,2.249735716,-4.774951613
5,0.336,1,correct,-4.023023257,-12.19688
5,0.334,1,correct,5.9213475,-6.569864301
5,0.484,1,correct,3.214193807,2.346257207
5,0.336,0,correct,-0.132149777,4.369968884
5,0.318,1,error,-18.71978317,7.061977172
5,0.444,1,correct,1.691186751,2.243662155
5,0.366,1,correct,1.584482963,5.902820348
5,0.338,1,correct,-0.255234372,3.792462955
5,0.352,1,error,-33.20116473,6.604673595
5,0.318,1,correct,3.600046691,-2.316135552
5,0.38,1,correct,6.636295807,2.47806879
5,0.39,1,correct,-0.206133198,-5.257007867
5,0.396,1,correct,2.656277898,-1.737067685
5,0.354,0,correct,-4.417556126,3.11529353
5,0.322,1,error,-9.149192213,5.651621075
5,0.328,1,correct,0.626303827,-6.913796646
5,0.344,1,correct,-1.016929322,1.941827573
5,0.412,1,correct,1.631662261,3.041403112
5,0.37,0,correct,3.315677005,4.144238734
5,0.622,1,correct,-1.279682254,-10.20220909
5,0.37,1,correct,-0.333732664,-6.685971506
5,0.414,1,correct,-0.114063823,1.528282685
5,0.42,1,correct,6.618333284,7.453495852
5,0.506,1,correct,-4.355185705,-0.603947273
5,0.498,1,correct,1.873661513,4.556804379
5,0.466,1,correct,1.446077313,-6.935401619
5,0.484,1,correct,4.147736807,7.830197877
5,0.39,1,correct,3.499573136,-0.841685269
5,0.47,1,correct,5.753593665,17.53621409
5,0.482,1,correct,-0.003462485,-4.881334184
5,0.428,1,correct,2.116080946,-1.653166007
5,0.39,1,correct,0.792912619,3.730674028
5,0.434,1,correct,3.947105857,-1.427709265
5,0.45,1,correct,2.695450724,-5.004137573
5,0.504,1,error,-23.45907566,-1.8781574
5,0.516,1,correct,3.842270344,7.407305229
5,0.422,1,correct,2.496083285,3.725220903
5,0.506,1,correct,-1.261342885,0.559862727
5,0.398,1,correct,6.726245973,6.898815065
5,0.372,1,correct,0.751502201,-8.529998148
5,0.35,1,correct,0.206842717,-1.091309005
5,0.584,1,correct,1.110359043,5.030270943
5,0.388,1,correct,0.31738567,-4.704884958
5,0.444,1,correct,-0.194961993,-7.810534422
5,0.344,1,correct,2.43225251,-1.616514512
5,0.614,1,correct,1.580025164,1.990800322
5,0.494,1,correct,-0.442776608,-9.214405792
5,0.406,1,correct,-0.685179709,-2.10882609
5,0.472,1,correct,5.010114371,-3.55718009
5,0.486,1,correct,3.230503511,5.490363491
5,0.466,1,correct,4.348925136,7.595492333
5,0.468,1,correct,6.030282756,1.419669719
5,0.34,1,correct,2.093747587,-4.1825067
5,0.346,1,correct,3.929127752,-0.809620613
5,0.362,1,correct,2.797594811,4.737366312
5,0.482,1,correct,3.238506728,3.007508031
5,0.362,0,correct,1.662595889,-5.079160583
5,0.456,1,error,-13.00835404,6.901198384
5,0.412,1,correct,2.064121407,2.93965227
5,0.406,1,error,-28.3703216,10.08008718
5,0.39,1,correct,0.647474926,1.821561412
5,0.466,1,correct,6.154258751,4.810624827
5,0.402,1,correct,1.007567544,-9.64532068
5,0.332,1,correct,2.654158996,-3.593522409
5,0.49,1,correct,6.561591188,11.8722836
5,0.404,1,correct,4.334096738,-4.633700415
5,0.388,1,correct,0.12111218,2.284941117
5,0.526,1,correct,4.462457747,8.501848625
5,0.46,1,correct,1.139129778,-4.029299123
5,0.39,0,correct,3.090515098,3.027806097
5,0.386,1,error,-10.12741698,7.397723655
5,0.61,1,correct,-0.032952684,-5.245328543
5,0.368,1,correct,6.257344079,6.97621487
5,0.484,1,correct,6.319390286,9.570091117
5,0.434,1,correct,3.343164619,5.589161462
5,0.31,0,correct,10.8375431,-0.767390097
5,0.436,1,error,-17.78150077,13.45763752
5,0.496,1,correct,2.0067189,2.924996085
5,0.476,1,correct,3.018758644,-3.384097656
5,0.352,1,correct,3.730948197,-2.972843125
5,0.34,1,correct,0.541296633,-1.25959346
5,0.486,1,correct,-0.971834338,-2.405899122
5,0.382,1,correct,2.094001118,-8.878552493
5,0.464,1,correct,2.216018179,-2.95560206
5,0.426,1,correct,-0.54153587,0.49319748
5,0.366,0,correct,3.815627979,7.594745312
5,0.464,1,error,-20.45373667,16.42898144
5,0.406,1,error,-14.41525516,4.280237974
5,0.34,1,correct,4.099429783,-3.294266723
5,0.392,0,correct,7.339795138,-0.199120797
5,0.354,1,error,-11.91420245,8.800029448
5,0.45,1,correct,6.02376204,-3.156150924
5,0.388,1,correct,-0.561274396,-3.767284007
5,0.526,1,correct,6.156031465,-1.444517455
5,0.532,1,correct,2.508639299,4.659399537
5,0.376,1,correct,1.453943262,-3.263334326
5,0.358,1,correct,3.712021954,0.540552339
5,0.542,1,correct,3.95646132,4.127365534
5,0.41,1,correct,3.071759717,-8.792756095
5,0.452,1,correct,-0.369733854,-4.48044535
5,0.342,1,correct,1.252985081,-5.091692339
5,0.442,1,correct,4.338780157,0.001422779
5,0.428,1,correct,1.650027939,-4.313806121
5,0.466,1,correct,2.094382222,-10.26225403
5,0.518,1,correct,1.97795276,3.233120468
5,0.32,1,correct,-1.648617708,-6.93225698
5,0.366,1,correct,3.10913174,3.039244276
5,0.626,1,correct,8.508927318,-4.634690645
5,0.414,1,correct,7.39681533,-12.88255633
5,0.468,1,correct,7.24037462,10.1390409
5,0.472,1,correct,0.836192708,-9.925611196
5,0.39,1,correct,6.685959953,-0.116373525
5,0.434,1,correct,4.137255982,3.329863947
5,0.494,1,correct,1.702197573,0.350381374
5,0.416,1,correct,-0.141408515,-0.01501342
5,0.53,1,correct,1.74103469,-4.945522785
5,0.564,1,correct,4.847522103,9.239146917
5,0.566,1,correct,2.970415399,-8.435230851
5,0.472,1,correct,-6.570529864,-13.4693424
5,0.408,1,correct,-6.031897874,-7.864384528
5,0.314,1,correct,-3.806674161,2.599390813
5,0.499,1,correct,2.501194532,-6.776875328
5,0.508,1,correct,1.428926331,-2.979414549
5,0.426,1,correct,1.567551228,6.094247095
5,0.446,1,correct,8.795077705,0.562567763
5,0.294,1,correct,2.353615158,-1.324531173
5,0.366,0,correct,6.347636911,-0.381535244
5,0.296,1,error,-27.6258329,11.14621352
5,0.308,0,correct,0.870045832,-3.495080215
5,0.608,1,error,-23.58691508,12.61090891
5,0.368,1,correct,6.219041734,5.049499779
5,0.442,1,error,-21.52648538,7.637773764
5,0.434,1,error,-20.39682138,6.516795493
5,0.62,1,correct,2.017960784,-6.992646671
5,0.496,1,correct,5.269723693,-1.190079593
5,0.59,1,correct,5.714089864,-8.09787148
5,0.372,1,correct,1.204975396,-3.129415231
5,0.444,1,correct,2.200768881,3.246014738
5,0.498,1,correct,-0.083990028,-6.333673849
5,0.476,1,correct,3.15454403,4.655099936
5,0.436,1,correct,6.634124868,-0.090830354
5,0.4,1,correct,3.539498921,0.932428839
5,0.442,1,correct,4.773913522,-9.989532495
5,0.508,0,correct,0.095285858,-8.221899748
5,0.438,0,error,-11.11827822,12.08033605
5,0.49,1,correct,-4.7638587,-2.457726675
5,0.552,1,correct,2.364270263,-4.107307053
5,0.588,1,correct,0.610022712,-9.718640994
5,0.474,1,correct,-2.27654883,-11.17391712
5,0.374,0,correct,3.993800807,1.853095273
5,0.536,1,error,-6.362349562,4.586798184
5,0.425,1,error,-20.44813211,6.707756687
5,0.53,1,error,-13.29519733,2.733105795
5,0.482,1,correct,-0.290408817,-6.540638392
5,0.52,1,correct,0.348185554,-14.7567859
5,0.586,1,correct,5.366044651,-7.924332611
5,0.276,1,correct,2.249796579,-5.621350846
50,0.454,1,correct,1.785957809,-3.83194723
50,0.468,1,correct,2.689194101,-8.486602587
50,0.626,1,correct,-5.423470399,-7.536523868
50,0.51,1,correct,2.678508008,2.256866463
50,0.46,0,correct,10.81471958,2.263788581
50,0.412,1,correct,2.118628779,-8.57432646
50,0.484,0,correct,3.963120113,-4.031959362
50,0.454,1,correct,4.052222387,-6.753167379
50,0.396,1,correct,2.907252453,-2.031017101
50,0.402,1,correct,3.506001315,-5.437020918
50,0.56,1,correct,2.732025177,-6.743539981
50,0.494,1,correct,0.876084372,-14.50775079
50,0.496,1,correct,8.170201392,2.588166973
50,0.442,0,correct,-0.962890197,-10.92746142
50,0.46,0,error,-20.14971894,5.693283054
50,0.532,1,correct,-0.376319526,1.579467126
50,0.538,1,correct,-3.798950156,3.060844577
50,0.364,0,correct,-1.2009483,-3.806450704
50,0.606,1,error,-13.70664938,19.12993036
50,0.436,0,correct,1.021156531,4.239893388
50,0.434,1,error,-11.60910404,5.228761593
50,0.416,1,correct,4.317709904,-3.395556575
50,0.364,1,correct,-1.266425514,-3.745004138
50,0.398,1,correct,-1.085939596,-1.002617547
50,0.516,1,correct,-1.209410906,-16.79759711
50,0.474,1,correct,0.784669876,-0.437559971
50,0.416,1,correct,3.454340568,-4.243090751
50,0.444,0,correct,2.77568043,-3.510589475
50,0.328,1,correct,10.9246775,-5.793968679
50,0.428,1,correct,4.985152934,4.403967199
50,0.504,1,correct,3.699778878,-4.727742268
50,0.56,1,correct,1.73890294,-4.322575112
50,0.386,1,correct,-1.738020236,-9.016318004
50,0.502,1,correct,1.047981131,-3.383882632
50,0.384,1,correct,-5.945217287,-7.704552342
50,0.348,1,correct,1.930314517,-1.769348272
50,0.382,1,correct,1.172292245,-0.675664611
50,0.474,1,correct,1.45925982,-6.623570319
50,0.386,1,error,-18.67067481,27.33483394
50,0.41,1,correct,0.04983672,2.352780286
50,0.364,0,correct,-1.241124144,5.3990015
50,0.582,1,error,-9.858218838,8.689782964
50,0.452,1,correct,6.106531254,-2.54825252
50,0.386,1,correct,-1.199525144,-10.63026079
50,0.44,1,correct,0.976824188,-0.841148113
50,0.49,1,correct,4.896751279,9.565356622
50,0.376,1,correct,0.272600144,5.135611911
50,0.302,1,correct,-2.332722878,-8.203349048
50,0.328,0,correct,-4.705271925,3.801682103
50,0.464,1,error,5.662960134,-2.838906591
50,0.358,1,correct,-1.921545003,-4.489026602
50,0.52,1,correct,0.600001617,-10.45556955
50,0.344,1,correct,3.217033402,-1.46588575
50,0.556,1,correct,-2.723768441,-13.07093294
50,0.396,1,correct,2.946448586,-3.781300864
50,0.4,1,correct,-0.495780494,-7.174036054
50,0.418,1,correct,3.864619767,-5.940675723
50,0.318,0,correct,1.178587627,-0.286162119
50,0.394,1,error,-26.1591662,0.299976734
50,0.336,1,correct,-8.953576586,-12.04455112
50,0.318,1,correct,-1.036862958,1.643344284
50,0.462,1,correct,0.278567273,-3.82221749
50,0.622,1,correct,-4.129920433,6.052918159
50,0.506,1,correct,0.91628502,9.415705511
50,0.354,1,correct,5.622262245,7.39657887
50,0.516,1,correct,-1.720007886,-4.695971736
50,0.446,1,correct,2.021593378,-9.123065286
50,0.438,1,correct,-0.284011493,9.656698301
50,0.44,1,correct,1.865343868,-11.52163354
50,0.46,1,correct,1.527271666,-1.840257741
